CustomerID,CreditScore,Age,TenureMonths,Balance,NumOfProducts,HasCreditCard,IsActiveMember,MonthsInactive,DependentCount,EstimatedSalary,Geography,Gender,EducationLevel,MaritalStatus,CustomerChurn
100335,766,28,61,28516,4,1,1,9,3,70497,Spain,Female,Bachelor,Married,Yes
100336,773,30,101,20083,2,1,0,7,3,52313,Spain,Male,High School,Single,Yes
100337,477,70,173,9841,3,1,1,11,2,45883,France,Male,Bachelor,Single,No
100338,388,25,138,72479,3,1,1,10,2,82195,France,Female,Bachelor,Married,No
100339,687,57,7,77164,4,1,1,0,2,66247,France,Female,Master,Married,No
100340,709,21,96,41801,1,1,1,1,0,74933,Germany,Female,High School,Married,No
100341,478,64,116,157694,4,1,0,7,3,55874,Spain,Male,Bachelor,Single,Yes
100342,616,48,63,19148,4,1,1,1,1,76083,France,Male,PhD,Single,No
100343,825,45,20,12399,1,1,1,10,0,38747,France,Female,Bachelor,Married,Yes
100344,790,28,114,56577,1,0,0,11,4,41931,Spain,Male,PhD,Single,Yes
100345,822,60,84,71025,4,1,1,9,1,78842,Germany,Female,Master,Married,No
100346,783,18,19,12739,2,0,0,8,1,58595,Germany,Male,Bachelor,Married,No
100347,500,66,7,3985,2,1,1,2,1,55069,France,Female,High School,Single,No
100348,764,64,57,83173,1,1,0,2,3,41609,France,Female,Master,Single,No
100349,827,69,45,187542,4,0,0,5,4,76089,Spain,Male,Bachelor,Divorced,No
100350,647,55,30,51736,2,0,1,2,0,97308,Germany,Male,Bachelor,Married,No
100351,448,41,92,16277,4,1,1,8,4,72152,France,Male,Bachelor,Married,Yes
100352,612,71,8,285278,4,1,0,10,0,51017,Germany,Male,Bachelor,Married,Yes
100353,601,74,14,111871,4,1,1,7,3,87736,Spain,Male,Bachelor,Married,Yes
100354,493,64,93,36014,2,1,1,3,4,67188,Germany,Female,Bachelor,Single,No
100355,695,48,153,87240,3,1,1,5,1,51340,France,Female,High School,Married,Yes
100356,461,58,137,84592,4,0,0,7,4,85514,Spain,Male,Master,Married,No
100357,849,63,28,136514,2,1,1,3,3,56392,Spain,Male,Master,Single,No
100358,409,67,79,91919,3,0,0,4,3,31146,Spain,Male,Bachelor,Single,Yes
100359,718,43,35,51596,1,1,1,6,3,53648,France,Female,High School,Married,No
100360,351,66,83,46991,2,0,1,7,0,70642,France,Female,High School,Married,No
100361,734,67,108,31495,3,1,1,6,4,45647,France,Female,High School,Married,Yes
100362,653,22,117,49240,2,1,0,7,1,22553,Spain,Female,High School,Married,No
100363,603,37,36,79290,3,1,1,3,1,89397,Spain,Female,Bachelor,Married,No
100364,489,69,85,173749,3,1,0,0,2,119878,Spain,Female,High School,Married,Yes
100365,802,58,70,31489,2,0,1,5,3,50491,Spain,Female,High School,Married,No
100366,386,28,150,42625,1,1,0,4,1,47403,Germany,Male,Bachelor,Single,No
100367,509,73,168,29422,4,0,1,10,3,33058,Spain,Female,PhD,Single,No
100368,358,71,92,55205,3,1,0,3,1,43576,Spain,Female,High School,Married,Yes
100369,582,50,79,49702,4,0,0,1,4,29443,Spain,Female,Bachelor,Married,Yes
100370,448,67,101,900,1,0,1,0,2,33901,Spain,Female,PhD,Married,No
100371,496,55,155,38953,4,0,1,8,3,60045,France,Male,Master,Married,No
100372,653,44,175,4632,4,1,1,11,0,28419,France,Male,Bachelor,Married,No
100373,557,51,165,1337,2,1,0,1,0,30631,Germany,Male,High School,Single,No
100374,480,32,158,78318,2,1,0,8,1,64140,France,Male,High School,Married,Yes
100375,753,49,13,14964,1,0,1,5,4,47651,France,Female,High School,Single,Yes
100376,501,38,116,20825,2,1,1,5,3,67133,Spain,Male,Bachelor,Married,No
100377,403,63,72,3312,3,1,0,1,2,53160,Spain,Female,High School,Single,No
100378,469,22,90,9892,1,1,1,5,4,56289,Spain,Male,Bachelor,Single,No
100379,510,23,89,72537,2,1,1,2,1,75602,Germany,Male,High School,Married,Yes
100380,757,55,28,34015,2,1,1,6,4,49026,France,Male,Bachelor,Single,No
100381,465,39,178,106292,1,0,0,9,2,74194,France,Female,High School,Married,Yes
100382,424,35,48,25312,3,1,1,3,4,51603,Germany,Male,Bachelor,Married,Yes
100383,462,31,170,15647,1,1,0,8,3,43585,Germany,Male,Bachelor,Married,Yes
100384,805,27,71,21355,2,1,1,4,1,38520,Spain,Male,Bachelor,Single,No
100385,769,63,132,62374,2,1,0,11,2,26867,Germany,Female,High School,Single,No
100386,771,30,41,40485,1,1,1,9,1,35192,Germany,Female,High School,Married,No
100387,453,48,134,117270,3,1,1,2,3,24530,France,Female,High School,Single,No
100388,689,47,41,46086,3,1,1,0,2,40110,Spain,Female,Bachelor,Married,No
100389,603,20,163,33964,4,1,1,0,2,76420,Spain,Female,High School,Single,No
100390,576,47,104,77031,3,1,1,3,1,59834,Spain,Male,Bachelor,Married,No
100391,461,23,26,147379,1,1,1,9,4,52242,Spain,Female,High School,Single,Yes
100392,822,46,57,21991,3,1,0,9,4,46174,France,Male,High School,Married,Yes
100393,448,25,45,14376,3,1,0,3,0,58375,Spain,Female,Bachelor,Married,Yes
100394,502,61,65,47884,4,0,1,8,0,60604,France,Male,Bachelor,Married,Yes
100395,698,62,24,34545,3,1,1,7,2,37699,France,Female,High School,Married,Yes
100396,751,60,72,226344,4,1,1,3,1,69271,France,Male,Bachelor,Single,No
100397,733,61,116,31028,4,1,0,5,2,53487,Spain,Female,Bachelor,Divorced,No
100398,715,50,154,3862,3,1,1,6,1,65936,Spain,Female,High School,Married,Yes
100399,687,34,128,189422,2,0,0,9,3,59360,France,Female,High School,Single,Yes
100400,543,65,86,92763,1,0,1,7,0,31632,France,Male,Bachelor,Single,No
100401,659,28,73,9816,1,1,0,3,2,86017,Spain,Female,PhD,Single,Yes
100402,512,30,169,117487,3,0,1,0,3,59771,Germany,Male,High School,Single,No
100403,557,67,179,20826,1,1,1,4,4,52646,Spain,Male,Bachelor,Divorced,No
100404,794,28,152,23669,1,0,1,0,0,71651,France,Female,Master,Single,No
100405,518,48,124,118432,4,1,0,10,1,36853,France,Male,Bachelor,Single,No
100406,833,45,66,37763,2,1,0,10,4,28514,France,Female,High School,Married,No
100407,510,61,5,7411,1,1,1,3,4,71132,France,Male,Bachelor,Married,No
100408,417,23,124,23027,2,0,1,6,3,82931,Spain,Female,High School,Single,No
100409,638,58,57,64024,1,1,0,6,2,65728,Spain,Male,Bachelor,Single,Yes
100410,747,33,69,9569,2,0,1,0,2,76116,France,Male,High School,Single,No
100411,626,21,52,44608,2,0,1,8,3,34677,Spain,Female,High School,Married,No
100412,653,52,65,59417,1,1,1,1,4,52815,Spain,Female,High School,Single,Yes
100413,753,65,57,21069,4,1,0,4,0,46839,France,Male,Bachelor,Divorced,Yes
100414,733,73,81,59189,2,0,0,5,4,80552,France,Male,PhD,Married,Yes
100415,741,43,86,107798,2,1,1,0,3,69881,France,Female,Bachelor,Married,No
100416,484,74,1,31944,1,0,1,11,4,80623,Germany,Male,High School,Divorced,Yes
100417,544,29,149,24137,2,1,1,1,4,47643,France,Male,Bachelor,Married,No
100418,750,28,36,14461,2,0,1,6,4,37370,Spain,Male,Bachelor,Married,No
100419,477,54,147,46343,4,1,0,5,4,86582,France,Male,Bachelor,Single,No
100420,382,42,102,105952,2,0,0,5,0,60522,France,Male,Bachelor,Married,No
100421,525,35,23,19627,4,1,0,5,1,81298,Germany,Female,Master,Single,No
100422,809,36,111,25229,2,1,1,6,1,58701,Germany,Male,High School,Married,No
100423,792,40,64,26096,2,1,1,9,2,104077,France,Female,High School,Married,No
100424,720,72,128,41141,4,0,0,11,1,83560,Germany,Male,High School,Married,No
100425,819,55,116,12965,4,1,0,11,1,56799,Germany,Female,Bachelor,Married,Yes
100426,724,71,115,86358,3,1,1,8,1,60411,France,Female,Master,Married,Yes
100427,371,35,104,17521,2,1,1,8,4,60480,France,Female,Master,Single,Yes
100428,587,43,2,61101,4,1,1,1,4,37279,Germany,Male,Master,Married,Yes
100429,507,23,45,35997,2,1,0,1,0,50361,Germany,Male,High School,Divorced,No
100430,387,21,54,44082,2,0,1,4,4,48840,Germany,Female,Bachelor,Married,No
100431,579,61,74,9899,2,1,0,9,4,64650,Germany,Male,Bachelor,Single,Yes
100432,714,68,44,66406,1,1,0,6,1,43697,Germany,Female,Master,Divorced,No
100433,400,46,153,10451,3,0,0,11,0,56999,France,Female,High School,Single,Yes
100434,787,51,76,6022,1,1,0,11,0,52677,France,Male,High School,Divorced,No
100435,613,34,23,39558,3,1,1,2,1,61517,France,Male,Master,Single,No
100436,632,60,34,61773,2,1,1,2,1,89362,Spain,Male,Bachelor,Divorced,Yes
100437,376,60,23,2567,2,1,0,3,0,81909,France,Male,Master,Single,No
100438,575,70,27,3596,4,1,1,2,3,33790,Germany,Female,High School,Married,No
100439,626,33,15,81146,3,1,0,2,1,58963,Germany,Female,Master,Married,No
100440,635,19,58,82783,3,1,1,7,1,53943,Spain,Male,Bachelor,Married,No
100441,446,51,143,14072,1,0,0,6,0,47068,Spain,Female,Bachelor,Married,Yes
100442,633,72,14,47755,3,1,1,6,3,103060,Germany,Male,Bachelor,Married,No
100443,716,25,10,29276,2,0,0,9,3,49465,Germany,Female,Master,Single,Yes
100444,797,30,78,50078,4,0,1,1,2,50851,France,Male,Bachelor,Single,No
100445,830,59,114,99345,1,1,1,10,3,95088,France,Male,High School,Married,Yes
100446,802,25,67,4161,4,1,1,8,1,79381,France,Female,Bachelor,Married,No
100447,666,47,42,75250,3,1,0,5,4,51134,France,Male,Bachelor,Single,Yes
100448,653,49,68,33965,3,1,1,2,0,75212,Germany,Female,High School,Single,Yes
100449,496,53,140,41520,1,1,1,8,1,55211,Germany,Female,High School,Married,No
100450,353,64,137,53056,3,0,1,8,0,56544,France,Female,Bachelor,Married,No
100451,384,47,74,127953,4,1,1,5,3,43892,Spain,Male,High School,Married,No
100452,541,18,102,2920,2,1,1,9,0,11339,Germany,Female,High School,Single,No
100453,398,60,40,1496,1,1,1,5,1,31503,Spain,Female,Master,Divorced,No
100454,366,56,177,9817,3,1,1,7,4,37908,France,Male,High School,Divorced,No
100455,521,34,58,215060,4,1,0,7,1,68380,Germany,Male,High School,Single,No
100456,569,37,38,62777,2,1,1,5,2,63069,Spain,Male,Bachelor,Married,No
100457,507,41,2,47679,3,1,1,6,0,81725,France,Female,Bachelor,Married,No
100458,826,67,6,2409,1,0,0,3,1,35933,France,Female,Bachelor,Married,Yes
100459,395,39,48,105644,3,0,0,0,3,95736,France,Female,Master,Married,No
100460,722,46,25,83767,3,1,1,3,3,93887,Germany,Male,Bachelor,Married,No
100461,355,39,160,54651,3,1,1,7,1,60709,France,Male,Bachelor,Single,No
100462,448,61,100,20710,2,1,0,11,2,46275,France,Female,Bachelor,Single,No
100463,729,26,175,3656,2,1,1,7,0,47310,Germany,Male,Bachelor,Single,Yes
100464,582,54,78,43380,3,1,0,1,2,63963,France,Female,High School,Married,No
100465,386,27,1,63594,3,1,1,6,4,97652,Germany,Male,Master,Single,Yes
100466,629,53,126,4949,1,1,1,0,1,58102,Germany,Male,High School,Married,No
100467,698,54,159,50224,3,1,0,1,2,28359,Spain,Male,Bachelor,Married,No
100468,846,45,131,16869,4,1,1,7,4,97907,Germany,Male,Master,Married,No
100469,651,45,19,72248,4,1,0,10,2,51992,France,Female,Master,Married,No
100470,530,59,116,38785,1,1,1,9,4,89076,Spain,Female,High School,Single,No
100471,444,60,163,6908,2,1,1,3,3,72516,Germany,Female,Bachelor,Single,Yes
100472,448,38,31,37382,3,1,0,2,3,57031,France,Female,High School,Divorced,Yes
100473,537,41,27,25187,1,0,1,1,1,79319,France,Female,Master,Married,No
100474,830,59,76,9944,2,1,1,10,2,45305,France,Male,Bachelor,Single,Yes
100475,465,57,0,92105,1,1,1,5,3,54181,France,Male,High School,Single,No
100476,540,19,55,554,2,0,0,3,0,49385,France,Male,Bachelor,Married,No
100477,602,72,34,18708,3,1,1,2,3,55986,Germany,Male,High School,Married,Yes
100478,818,25,111,634,1,0,1,2,3,70955,Germany,Female,High School,Single,No
100479,765,65,29,5047,3,1,0,9,2,70806,Spain,Female,Bachelor,Married,Yes
100480,820,44,53,17627,1,1,0,2,4,28894,Germany,Male,High School,Married,No
100481,510,39,35,2790,2,0,0,11,0,49289,Spain,Female,PhD,Divorced,Yes
100482,605,54,79,45395,1,1,1,7,0,52742,Spain,Female,Bachelor,Single,Yes
100483,672,44,57,4543,4,1,1,8,4,71723,Germany,Female,Bachelor,Married,No
100484,477,74,82,60485,4,0,1,8,2,31994,Germany,Male,Master,Single,Yes
100485,367,46,64,2704,1,1,0,4,3,74129,Germany,Female,Bachelor,Married,Yes
100486,630,20,68,3057,4,0,1,0,4,37466,France,Male,Bachelor,Single,No
100487,839,61,127,18216,3,1,0,9,0,64967,Spain,Female,High School,Single,No
100488,572,30,50,113444,4,0,0,4,0,82289,Germany,Male,Master,Single,Yes
100489,403,62,21,51276,4,0,1,0,3,35462,Germany,Male,Master,Single,No
100490,407,27,106,73512,3,1,0,8,3,64835,France,Male,High School,Divorced,No
100491,672,53,108,7631,3,1,1,9,1,56290,Germany,Male,High School,Single,No
100492,709,26,115,89826,2,0,1,7,4,40451,France,Male,Master,Married,No
100493,523,71,100,409,3,1,1,6,3,35501,France,Female,Bachelor,Married,No
100494,629,73,99,11980,1,1,1,1,1,45849,France,Male,Bachelor,Married,No
100495,463,72,163,47868,4,1,1,1,2,43790,France,Female,Bachelor,Married,No
100496,637,44,67,23520,2,1,0,3,0,55888,France,Female,Master,Married,No
100497,780,51,35,207366,3,1,1,8,4,51468,France,Male,Master,Divorced,Yes
100498,691,68,179,1540,4,1,1,8,2,68472,Germany,Female,Master,Married,No
100499,500,18,177,328499,1,1,1,7,4,76170,France,Female,Master,Married,No
100500,799,49,168,48859,1,1,0,10,4,29420,France,Female,Master,Married,No
100501,476,42,145,40902,2,0,0,4,3,54987,Germany,Male,High School,Married,Yes
100502,504,46,21,3068,1,0,1,6,1,41002,Germany,Female,High School,Married,No
100503,839,24,65,15964,4,1,0,11,4,38297,Germany,Female,Master,Single,No
100504,735,66,20,129289,3,0,0,8,2,28624,Germany,Male,High School,Single,No
100505,823,20,99,21867,1,0,0,2,4,27146,France,Male,Master,Single,No
100506,622,37,127,54184,3,1,1,3,1,49617,Germany,Female,Master,Single,No
100507,453,37,43,379681,4,1,1,1,0,67858,France,Female,Bachelor,Married,No
100508,766,70,102,15263,4,1,1,8,4,67787,France,Female,Bachelor,Single,No
100509,742,47,46,42911,3,1,0,6,2,38946,France,Female,High School,Married,No
100510,648,52,38,59608,4,0,0,5,0,36924,Spain,Female,High School,Divorced,Yes
100511,595,52,28,8994,2,1,1,4,0,64785,France,Male,Bachelor,Married,No
100512,525,66,53,8048,1,1,1,11,3,51365,Germany,Male,High School,Single,No
100513,388,56,89,30469,2,0,0,6,3,77794,Germany,Female,Master,Single,Yes
100514,826,44,84,24373,2,1,0,2,4,37786,Germany,Female,High School,Married,No
100515,519,43,16,62626,2,1,0,4,2,22846,France,Female,Master,Divorced,No
100516,596,31,79,3602,3,1,0,1,3,72250,Germany,Female,High School,Married,No
100517,375,34,158,179076,3,0,1,4,1,22199,France,Male,Bachelor,Single,No
100518,704,35,72,719,4,1,0,6,1,31084,Spain,Male,High School,Single,No
100519,655,62,48,45979,3,1,0,10,0,46615,Germany,Female,High School,Divorced,No
100520,758,69,100,41349,4,1,0,9,0,54300,Spain,Female,Bachelor,Single,No
100521,757,46,1,7235,3,1,0,10,0,72030,Spain,Male,Master,Single,No
100522,362,37,175,8180,4,1,1,6,1,39716,Spain,Male,High School,Single,Yes
100523,665,70,141,78674,1,1,0,8,3,86354,Spain,Male,High School,Divorced,No
100524,740,44,58,109268,4,1,0,2,3,29678,Germany,Female,Bachelor,Married,No
100525,662,35,96,16635,1,1,1,7,4,52561,Germany,Female,Master,Divorced,No
100526,385,21,98,28809,4,1,1,4,2,76603,Germany,Female,High School,Single,No
100527,522,18,102,21925,3,1,1,6,1,77662,Germany,Male,High School,Married,No
100528,369,67,178,3766,3,0,0,0,0,899,France,Female,High School,Single,No
100529,670,18,1,55921,1,1,1,0,2,114159,Spain,Male,High School,Single,No
100530,613,43,40,87204,2,1,1,3,0,53555,Germany,Male,High School,Married,No
100531,843,62,122,18183,2,1,0,4,2,65569,Germany,Female,Bachelor,Married,No
100532,749,37,81,231145,4,0,0,9,2,53327,France,Male,Bachelor,Married,Yes
100533,491,69,143,3944,3,1,1,2,3,102703,Germany,Male,Bachelor,Divorced,No
100534,809,40,131,54205,2,1,1,5,4,85787,France,Female,High School,Single,No
100535,720,27,139,29731,3,1,1,2,4,102150,Germany,Female,Bachelor,Single,No
100536,820,28,28,29584,3,1,1,4,0,69465,Spain,Male,High School,Married,No
100537,492,58,134,30592,3,0,1,10,1,78243,France,Female,High School,Married,No
100538,441,58,13,14966,4,1,0,0,4,39108,France,Male,Bachelor,Married,No
100539,703,22,11,62862,1,1,1,2,1,54708,Germany,Male,High School,Married,Yes
100540,671,18,98,63931,4,0,1,6,0,78259,Spain,Female,Master,Married,No
100541,637,34,132,16592,2,1,1,2,1,66365,France,Male,High School,Single,No
100542,564,39,80,90183,1,1,0,4,2,62114,Spain,Male,Master,Single,No
100543,796,51,105,19052,2,1,0,6,2,44487,Spain,Male,Bachelor,Married,No
100544,691,73,31,64566,1,0,1,1,0,83309,France,Male,Bachelor,Married,No
100545,400,62,73,6449,1,0,0,2,1,83026,France,Female,Bachelor,Married,No
100546,502,58,170,9238,4,1,0,3,1,80844,Germany,Male,High School,Married,No
100547,535,46,80,18975,3,1,0,4,0,65841,France,Female,High School,Married,Yes
100548,412,21,68,45055,3,0,0,11,4,60202,Spain,Male,High School,Married,No
100549,539,22,44,51854,1,1,1,8,3,82483,Germany,Female,Bachelor,Married,No
100550,474,28,105,25239,4,1,1,8,4,78736,Spain,Female,Bachelor,Married,Yes
100551,499,73,136,4052,2,1,0,3,3,42146,France,Male,Bachelor,Single,Yes
100552,663,68,176,23391,2,1,1,8,1,66327,France,Male,High School,Married,No
100553,407,38,160,58361,3,1,1,3,3,73161,France,Female,PhD,Married,No
100554,691,52,99,55584,3,0,1,1,3,46538,Germany,Male,High School,Married,No
100555,654,29,145,8729,2,0,1,9,1,78069,Germany,Male,High School,Divorced,No
100556,529,43,8,391,2,0,1,0,2,74353,Germany,Female,Master,Single,No
100557,519,68,61,69915,4,1,0,6,3,51674,France,Male,High School,Married,No
100558,675,36,28,5623,2,1,1,3,0,32864,Spain,Female,PhD,Married,No
100559,620,62,124,4297,4,1,1,11,4,71725,France,Female,High School,Single,No
100560,403,24,113,135,3,0,1,7,1,99292,France,Male,High School,Married,No
100561,840,64,152,28335,2,0,0,7,1,65108,Germany,Male,High School,Married,No
100562,793,72,142,34985,3,1,1,11,3,72828,Spain,Male,Bachelor,Married,No
100563,450,24,133,50759,1,0,1,7,2,36693,France,Female,Bachelor,Married,Yes
100564,830,43,119,17553,1,1,1,5,2,59044,France,Male,High School,Single,No
100565,613,57,169,61967,1,0,1,8,4,57771,Spain,Female,High School,Married,No
100566,402,22,156,9276,2,0,0,3,4,42272,Spain,Male,High School,Married,No
100567,409,38,78,89187,3,0,0,4,2,68796,France,Female,High School,Married,No
100568,841,31,92,42414,2,1,1,3,2,68028,Spain,Male,Master,Married,No
100569,457,21,3,43840,3,1,0,4,2,54117,France,Male,Bachelor,Married,Yes
100570,354,40,81,11772,4,1,1,1,3,59745,Spain,Female,Master,Single,No
100571,452,59,176,3850,2,1,1,4,0,101059,France,Male,High School,Married,No
100572,545,37,171,31249,1,0,1,9,4,47588,Germany,Female,High School,Married,No
100573,611,32,74,47805,4,1,1,7,1,37373,Spain,Male,Bachelor,Married,Yes
100574,714,67,13,4994,3,1,1,8,2,36892,Germany,Male,Master,Single,No
100575,829,69,130,150324,2,1,0,6,2,64983,Germany,Male,Master,Married,No
100576,721,62,113,196648,3,1,1,6,0,9110,Germany,Female,Bachelor,Single,No
100577,699,46,61,39423,3,0,1,5,2,49794,France,Male,High School,Divorced,No
100578,396,25,105,149856,2,0,1,1,4,40627,Germany,Male,High School,Married,Yes
100579,704,58,63,9889,2,1,1,9,2,58855,France,Male,Bachelor,Single,No
100580,660,65,101,1287,3,1,1,11,0,58938,Spain,Male,High School,Married,Yes
100581,773,36,172,2010,3,1,1,10,3,66895,Germany,Female,Master,Married,No
100582,657,65,105,44277,4,1,1,9,4,72310,Spain,Male,Bachelor,Married,Yes
100583,493,56,19,3181,1,1,1,8,3,82836,Germany,Female,Master,Married,Yes
100584,618,63,57,159158,3,1,0,4,1,52927,Germany,Male,Bachelor,Divorced,Yes
100585,719,45,111,7654,1,0,0,5,0,46674,France,Female,Master,Single,Yes
100586,473,63,56,18172,4,1,1,0,1,77053,Spain,Female,High School,Single,No
100587,455,74,118,86444,1,1,1,4,1,26821,Germany,Male,Bachelor,Married,No
100588,507,44,96,12342,1,1,1,5,1,75147,France,Female,High School,Married,No
100589,496,21,91,13918,4,1,0,9,1,62860,Germany,Male,Bachelor,Single,No
100590,494,32,51,51404,3,1,1,10,0,68981,Spain,Male,Bachelor,Single,No
100591,469,52,36,16154,1,1,1,1,3,67299,Germany,Female,Master,Married,No
100592,668,54,7,12260,3,1,1,6,2,62729,France,Female,Bachelor,Married,Yes
100593,624,18,43,14663,3,1,1,3,1,63543,Spain,Female,Bachelor,Single,No
100594,441,20,97,33731,2,1,0,4,2,37788,France,Male,High School,Married,No
100595,407,64,132,169217,3,1,1,2,2,46975,Spain,Female,Master,Single,No
100596,788,41,117,89260,3,0,1,4,1,95546,Spain,Female,High School,Single,No
100597,695,44,68,16746,1,1,1,11,4,73457,France,Male,Master,Single,No
100598,578,57,158,22579,3,0,1,3,2,81212,France,Male,Bachelor,Married,No
100599,823,53,44,31229,3,1,0,11,4,53093,Germany,Female,Master,Married,Yes
100600,466,51,136,192994,2,1,1,9,3,61587,Spain,Male,Bachelor,Single,Yes
100601,667,46,31,9461,2,1,0,5,2,70534,Germany,Female,Bachelor,Single,No
100602,628,41,32,22118,1,0,0,1,0,84114,Spain,Male,Bachelor,Married,Yes
100603,476,41,125,65361,1,1,1,2,3,56947,France,Female,Bachelor,Married,No
100604,742,59,66,166134,2,1,1,11,3,69541,France,Female,High School,Divorced,No
100605,745,21,29,8461,2,1,1,9,4,74214,Germany,Female,Bachelor,Married,No
100606,478,20,113,12898,4,1,1,0,1,78698,France,Female,High School,Single,No
